  -4.58762074      -10.8481398    
  -4.57292223      -11.4304047    
  -4.82689953      -11.9961033    
  -5.23013926      -11.5485554    
  -5.85484266      -11.7358627    
  -6.31219149      -12.2122087    
  -5.82515478      -12.3572292    
  -5.51258135      -12.9450531    
  -4.88797617      -12.9177074    
  -4.44786930      -13.4038658    
  -4.26181269      -14.0138140    
  -4.78150606      -14.0816269    
  -5.34434080      -13.8476496    
  -4.88622904      -14.1101522    
  -5.14012718      -14.5655270    
  -4.65662003      -14.7925959    
  -4.14126682      -14.7980661    
  -4.29850674      -14.1265202    
  -4.60687637      -14.7510309    
  -5.10000467      -14.4685650    
  -4.51779842      -14.5463743    
  -4.74227428      -15.0973721    
  -4.09317398      -15.0102043    
  -3.72097516      -14.6376591    
  -4.32462645      -14.7964363    
  -3.69671869      -15.0452738    
  -4.16975403      -14.5962515    
