   2.38000011     -0.972150505     -0.900785625    
   2.38333344     -0.975137353     -0.891323864    
   2.38666677     -0.978092670     -0.881864369    
   2.39000010     -0.981016457     -0.872407317    
   2.39333344     -0.983908713     -0.862952769    
   2.39666677     -0.986769497     -0.853500843    
   2.40000010     -0.989598751     -0.844051659    
   2.40333343     -0.992396533     -0.834605277    
   2.40666676     -0.995162785     -0.825161815    
   2.41000009     -0.997897565     -0.815721393    
   2.41333342      -1.00060093     -0.806284130    
   2.41666675      -1.00327277     -0.796850085    
   2.42000008      -1.00591326     -0.787419379    
   2.42333341      -1.00852227     -0.777992070    
   2.42666674      -1.01109982     -0.768568218    
   2.43000007      -1.01364601     -0.759148002    
   2.43333340      -1.01616085     -0.749731421    
   2.43666673      -1.01864421     -0.740318596    
   2.44000006      -1.02109623     -0.730909586    
   2.44333339      -1.02351689     -0.721504509    
   2.44666672      -1.02590621     -0.712103367    
   2.45000005      -1.02826416     -0.702706277    
   2.45333338      -1.03059089     -0.693313301    
   2.45666671      -1.03288627     -0.683924556    
   2.46000004      -1.03515041     -0.674540043    
   2.46333337      -1.03738320     -0.665159822    
   2.46666670      -1.03958476     -0.655784011    
   2.47000003      -1.04175508     -0.646412611    
   2.47333336      -1.04389417     -0.637045741    
   2.47666669      -1.04600203     -0.627683401    
   2.48000002      -1.04807866     -0.618325710    
   2.48333335      -1.05012417     -0.608972669    
   2.48666668      -1.05213845     -0.599624336    
   2.49000001      -1.05412161     -0.590280771    
   2.49333334      -1.05607367     -0.580941975    
   2.49666667      -1.05799460     -0.571608067    
   2.50000000      -1.05988443     -0.562279046    
   2.50333333      -1.06174314     -0.552954912    
   2.50666666      -1.06357074     -0.543635786    
   2.50999999      -1.06536734     -0.534321666    
   2.51333332      -1.06713295     -0.525012553    
   2.51666665      -1.06886744     -0.515708506    
   2.51999998      -1.07057095     -0.506409585    
   2.52333331      -1.07224345     -0.497115821    
   2.52666664      -1.07388496     -0.487827212    
   2.52999997      -1.07549560     -0.478543788    
   2.53333330      -1.07707524     -0.469265580    
   2.53666663      -1.07862401     -0.459992588    
   2.53999996      -1.08014190     -0.450724870    
   2.54333329      -1.08162892     -0.441462427    
   2.54666662      -1.08308506     -0.432205260    
   2.54999995      -1.08451033     -0.422953397    
   2.55333328      -1.08590472     -0.413706839    
   2.55666661      -1.08726835     -0.404465616    
   2.55999994      -1.08860123     -0.395229727    
   2.56333327      -1.08990324     -0.385999203    
   2.56666660      -1.09117448     -0.376774043    
   2.56999993      -1.09241498     -0.367554218    
   2.57333326      -1.09362483     -0.358339757    
   2.57666659      -1.09480393     -0.349130660    
   2.57999992      -1.09595239     -0.339926928    
   2.58333325      -1.09707010     -0.330728561    
   2.58666682      -1.09815717     -0.321535558    
   2.59000015      -1.09921360     -0.312347919    
   2.59333348      -1.10023940     -0.303165644    
   2.59666681      -1.10123467     -0.293988705    
   2.60000014      -1.10219932     -0.284817100    
   2.60333347      -1.10313344     -0.275650799    
   2.60666680      -1.10403705     -0.266489834    
   2.61000013      -1.10491014     -0.257334143    
   2.61333346      -1.10575271     -0.248183742    
   2.61666679      -1.10656476     -0.239038616    
   2.62000012      -1.10734630     -0.229898736    
   2.62333345      -1.10809743     -0.220764086    
   2.62666678      -1.10881805     -0.211634636    
   2.63000011      -1.10950828     -0.202510372    
   2.63333344      -1.11016810     -0.193391278    
   2.63666677      -1.11079752     -0.184277326    
   2.64000010      -1.11139655     -0.175168484    
   2.64333344      -1.11196530     -0.166064724    
   2.64666677      -1.11250365     -0.156966016    
   2.65000010      -1.11301172     -0.147872329    
   2.65333343      -1.11348951     -0.138783634    
   2.65666676      -1.11393702     -0.129699901    
   2.66000009      -1.11435425     -0.120621093    
   2.66333342      -1.11474121     -0.111547180    
   2.66666675      -1.11509788     -0.102478117    
   2.67000008      -1.11542439      -9.34138671E-02
   2.67333341      -1.11572063      -8.43543932E-02
   2.67666674      -1.11598670      -7.52996579E-02
   2.68000007      -1.11622262      -6.62496164E-02
   2.68333340      -1.11642838      -5.72042242E-02
   2.68666673      -1.11660397      -4.81634401E-02
   2.69000006      -1.11674941      -3.91272157E-02
   2.69333339      -1.11686480      -3.00955065E-02
   2.69666672      -1.11695004      -2.10682657E-02
   2.70000005      -1.11700523      -1.20454421E-02
   2.70333338      -1.11703038      -3.02698626E-03
   2.70666671      -1.11702549       5.98715292E-03
