 x   y1   y2   y3 
   270.000000       1.40954506       1.06316400       1.80737889    
   270.600006       1.23531461       1.08888626       1.85110676    
   271.200012       1.07890046       1.10191500       1.87325549    
   271.800018      0.941103578       1.10325313       1.87553036    
   272.400024      0.821480513       1.09432530       1.86035311    
   273.000000      0.718775392       1.07675469       1.83048320    
   273.600006      0.631291687       1.05218863       1.78872085    
   274.200012      0.557170689       1.02218068       1.73770738    
   274.800018      0.494576931      0.988123298       1.67980981    
   275.400024      0.441806912      0.951218247       1.61707115    
   276.000000      0.397341907      0.912473023       1.55120432    
   276.600006      0.359864354      0.872712672       1.48361170    
   277.200012      0.328252345      0.832599342       1.41541898    
   277.800018      0.301562756      0.792654574       1.34751296    
   278.400024      0.279009551      0.753281772       1.28057921    
   279.000000      0.259941280      0.714786530       1.21513724    
   279.600006      0.243819922      0.677394688       1.15157104    
   280.200012      0.230201870      0.641267776       1.09015524    
   280.800018      0.218721658      0.606516004       1.03107715    
   281.400024      0.209078148      0.573208749      0.974454820    
   282.000000      0.201023117      0.541383386      0.920351684    
   282.600006      0.194351807      0.511052310      0.868788898    
   283.200012      0.188895181      0.482208669      0.819754720    
   283.800018      0.184513658      0.454830825      0.773212373    
   284.400024      0.181091994      0.428886175      0.729106426    
   285.000000      0.178535149      0.404333919      0.687367558    
   285.600006      0.176764861      0.381127477      0.647916615    
   286.200012      0.175716951      0.359216332      0.610667646    
   286.800018      0.175339073      0.338547438      0.575530529    
   287.400024      0.175588891      0.319066405      0.542412758    
   288.000000      0.176432595      0.300718367      0.511221051    
   288.600006      0.177843705      0.283448666      0.481862575    
   289.200012      0.179802090      0.267203450      0.454245716    
   289.800018      0.182293117      0.251929998      0.428280830    
   290.400024      0.185307026      0.237577051      0.403880835    
   291.000000      0.188838378      0.224095061      0.380961478    
   291.600006      0.192885637      0.211436301      0.359441608    
   292.200012      0.197450757      0.199554995      0.339243382    
   292.800018      0.202538952      0.188407332      0.320292383    
   293.400024      0.208158433      0.177951559      0.302517563    
   294.000000      0.214320228      0.168147922      0.285851359    
   294.600006      0.221038043      0.158958659      0.270229638    
   295.200012      0.228328139      0.150348008      0.255591542    
   295.800018      0.236209273      0.142282099      0.241879508    
   296.400024      0.244702637      0.134728953      0.229039162    
   297.000000      0.253831804      0.127658397      0.217019215    
   297.600006      0.263622731      0.121041983      0.205771312    
   298.200012      0.274103791      0.114852957      0.195249975    
   298.800018      0.285305709      0.109066173      0.185412437    
   299.400024      0.297261685      0.103658035      0.176218599    
   300.000000      0.310007364       9.86064151E-02  0.167630851    
   300.600006      0.323580921       9.38906148E-02  0.159613997    
   301.200012      0.338023096       8.94912854E-02  0.152135149    
   301.800018      0.353377312       8.53903815E-02  0.145163611    
   302.400024      0.369689673       8.15710872E-02  0.138670817    
   303.000000      0.387009084       7.80177861E-02  0.132630199    
   303.600006      0.405387342       7.47160017E-02  0.127017170    
   304.200012      0.424879164       7.16523603E-02  0.121808976    
   304.800018      0.445542306       6.88145459E-02  0.116984688    
   305.400024      0.467437685       6.61912784E-02  0.112525128    
   306.000000      0.490629345       6.37722760E-02  0.108412817    
   306.600006      0.515184641       6.15482330E-02  0.104631945    
   307.200012      0.541174293       5.95108159E-02  0.101168342    
   307.800018      0.568672359       5.76526485E-02   9.80094597E-02
   308.400024      0.597756267       5.59673086E-02   9.51443836E-02
   309.000000      0.628506899       5.44493422E-02   9.25638452E-02
   309.600006      0.661008596       5.30942865E-02   9.02602524E-02
   310.200012      0.695349038       5.18986993E-02   8.82277563E-02
   310.800018      0.731619060       5.08602001E-02   8.64623114E-02
   311.400024      0.769912720       4.99775447E-02   8.49617943E-02
   312.000000      0.810326934       4.92506884E-02   8.37261453E-02
