 x   y1   y2   y3 
   280.200012      0.395393938       2.59196033E-11  0.287561297    
   280.800018      0.395458728       2.48215389E-11  0.299409032    
   281.400024      0.394812047       2.37694933E-11  0.311712384    
   282.000000      0.393443704       2.27603734E-11  0.324403673    
   282.600006      0.391352057       2.17913586E-11  0.337401450    
   283.200012      0.388544738       2.08598867E-11  0.350610584    
   283.800018      0.385039121       1.99636523E-11  0.363922834    
   284.400024      0.380862385       1.91005944E-11  0.377218187    
   285.000000      0.376051545       1.82688812E-11  0.390366733    
   285.600006      0.370652884       1.74669047E-11  0.403231293    
   286.200012      0.364721119       1.66932596E-11  0.415670455    
   286.800018      0.358318359       1.59467335E-11  0.427542210    
   287.400024      0.351512611       1.52262838E-11  0.438707829    
   288.000000      0.344376266       1.45310196E-11  0.449035734    
   288.600006      0.336984247       1.38601856E-11  0.458405375    
   289.200012      0.329412311       1.32131354E-11  0.466710687    
   289.800018      0.321735293       1.25893159E-11  0.473862976    
   290.400024      0.314025462       1.19882455E-11  0.479793161    
   291.000000      0.306351215       1.14094949E-11  0.484453201    
   291.600006      0.298775822       1.08526712E-11  0.487816781    
   292.200012      0.291356653       1.03174014E-11  0.489878923    
   292.800018      0.284144491       9.80332135E-12  0.490655154    
   293.400024      0.277183354       9.31006227E-12  0.490179896    
   294.000000      0.270510375       8.83724517E-12  0.488504261    
   294.600006      0.264155954       8.38447367E-12  0.485693693    
   295.200012      0.258144170       7.95132796E-12  0.481825292    
   295.800018      0.252493203       7.53736656E-12  0.476985097    
   296.400024      0.247215942       7.14212283E-12  0.471265465    
   297.000000      0.242320567       6.76510584E-12  0.464762539    
   297.600006      0.237811178       6.40580341E-12  0.457574040    
   298.200012      0.233688414       6.06368341E-12  0.449797302    
   298.800018      0.229950070       5.73819811E-12  0.441527575    
   299.400024      0.226591617       5.42878546E-12  0.432856679    
   300.000000      0.223606676       5.13487430E-12  0.423871905    
   300.600006      0.220987469       4.85588783E-12  0.414655238    
   301.200012      0.218725190       4.59124579E-12  0.405282825    
   301.800018      0.216810301       4.34036878E-12  0.395824641    
   302.400024      0.215232849       4.10268043E-12  0.386344343    
   303.000000      0.213982597       3.87761047E-12  0.376899362    
   303.600006      0.213049263       3.66459727E-12  0.367540896    
   304.200012      0.212422609       3.46309006E-12  0.358314276    
   304.800018      0.212092549       3.27254977E-12  0.349259228    
   305.400024      0.212049216       3.09245121E-12  0.340410233    
   306.000000      0.212282985       2.92228438E-12  0.331796914    
   306.600006      0.212784529       2.76155509E-12  0.323444426    
   307.200012      0.213544786       2.60978587E-12  0.315373927    
   307.800018      0.214554965       2.46651614E-12  0.307602882    
   308.400024      0.215806544       2.33130312E-12  0.300145566    
   309.000000      0.217291206       2.20372136E-12  0.293013394    
   309.600006      0.219000801       2.08336321E-12  0.286215276    
   310.200012      0.220927328       1.96983857E-12  0.279758006    
   310.800018      0.223062873       1.86277491E-12  0.273646474    
   311.400024      0.225399569       1.76181628E-12  0.267884076    
   312.000000      0.227929503       1.66662387E-12  0.262472928    
   312.600006      0.230644688       1.57687513E-12  0.257414043    
   313.200012      0.233537018       1.49226313E-12  0.252707660    
   313.800018      0.236598179       1.41249653E-12  0.248353407    
   314.400024      0.239819616       1.33729876E-12  0.244350404    
   315.000000      0.243192434       1.26640755E-12  0.240697518    
   315.600006      0.246707410       1.19957429E-12  0.237393454    
   316.200012      0.250354856       1.13656361E-12  0.234436855    
   316.800018      0.254124612       1.07715280E-12  0.231826454    
   317.400024      0.258005977       1.02113110E-12  0.229561135    
   318.000000      0.261987656       9.68299442E-13  0.227639988    
   318.600006      0.266057730       9.18469727E-13  0.226062402    
   319.200012      0.270203620       8.71464251E-13  0.224828079    
   319.800018      0.274412006       8.27115286E-13  0.223937094    
   320.400024      0.278668791       7.85264540E-13  0.223389864    
   321.000000      0.282959133       7.45762826E-13  0.223187178    
   321.600006      0.287267417       7.08469362E-13  0.223330170    
   322.200012      0.291577160       6.73251494E-13  0.223820299    
   322.800018      0.295871139       6.39984214E-13  0.224659279    
   323.400024      0.300131321       6.08549723E-13  0.225849003    
   324.000000      0.304338902       5.78837217E-13  0.227391496    
   324.600006      0.308474362       5.50742232E-13  0.229288727    
   325.200012      0.312517554       5.24166593E-13  0.231542543    
   325.800018      0.316447735       4.99017765E-13  0.234154478    
   326.400024      0.320243686       4.75208902E-13  0.237125576    
   327.000000      0.323883861       4.52658202E-13  0.240456164    
   327.600006      0.327346444       4.31288875E-13  0.244145632    
   328.200012      0.330609649       4.11028769E-13  0.248192161    
   328.800018      0.333651781       3.91810120E-13  0.252592444    
   329.400024      0.336451590       3.73569340E-13  0.257341355    
   330.000000      0.338988364       3.56246797E-13  0.262431681    
   330.600006      0.341242313       3.39786630E-13  0.267853737    
   331.200012      0.343194813       3.24136524E-13  0.273595035    
   331.800018      0.344828695       3.09247528E-13  0.279639989    
   332.400024      0.346128523       2.95073888E-13  0.285969615    
   333.000000      0.347080976       2.81572915E-13  0.292561203    
   333.600006      0.347675085       2.68704763E-13  0.299388140    
   334.200012      0.347902536       2.56432354E-13  0.306419760    
   334.800018      0.347757965       2.44721208E-13  0.313621253    
   335.400024      0.347239166       2.33539289E-13  0.320953667    
   336.000000      0.346347302       2.22856876E-13  0.328374088    
   336.600006      0.345087022       2.12646469E-13  0.335835874    
   337.200012      0.343466491       2.02882633E-13  0.343289077    
   337.800018      0.341497481       1.93541878E-13  0.350680888    
   338.400024      0.339195192       1.84602523E-13  0.357956350    
   339.000000      0.336578220       1.76044604E-13  0.365059137    
   339.600006      0.333668202       1.67849716E-13  0.371932417    
   340.200012      0.330489606       1.60000905E-13  0.378519744    
   340.800018      0.327069342       1.52482559E-13  0.384766132    
   341.400024      0.323436350       1.45280272E-13  0.390619010    
   342.000000      0.319621086       1.38380735E-13  0.396029234    
   342.600006      0.315655142       1.31771615E-13  0.400952041    
   343.200012      0.311570644       1.25441460E-13  0.405347824    
   343.800018      0.307399899       1.19379590E-13  0.409182936    
   344.400024      0.303174764       1.13576012E-13  0.412430197    
   345.000000      0.298926353       1.08021326E-13  0.415069282    
   345.600006      0.294684589       1.02706628E-13  0.417086989    
   346.200012      0.290477842       9.76234542E-14  0.418477267    
   346.800018      0.286332756       9.27637145E-14  0.419241130    
   347.400024      0.282273948       8.81196361E-14  0.419386327    
   348.000000      0.278323889       8.36837110E-14  0.418926954    
   348.600006      0.274502814       7.94486682E-14  0.417882890    
   349.200012      0.270828664       7.54074266E-14  0.416279227    
   349.800018      0.267317146       7.15530743E-14  0.414145529    
   350.400024      0.263981730       6.78788487E-14  0.411515117    
   351.000000      0.260833770       6.43781361E-14  0.408424377    
   351.600006      0.257882595       6.10444516E-14  0.404911965    
   352.200012      0.255135685       5.78714187E-14  0.401018173    
   352.800018      0.252598763       5.48527932E-14  0.396784216    
   353.400024      0.250276029       5.19824492E-14  0.392251641    
   354.000000      0.248170182       4.92543865E-14  0.387461841    
   354.600006      0.246282727       4.66627300E-14  0.382455498    
   355.200012      0.244613990       4.42017333E-14  0.377272278    
   355.800018      0.243163332       4.18657893E-14  0.371950418    
   356.400024      0.241929263       3.96494293E-14  0.366526484    
   357.000000      0.240909547       3.75473307E-14  0.361035168    
   357.600006      0.240101308       3.55543232E-14  0.355509162    
   358.200012      0.239501119       3.36653821E-14  0.349979043    
   358.800018      0.239105090       3.18756455E-14  0.344473213    
   359.400024      0.238908947       3.01804073E-14  0.339017898    
   360.000000      0.238908052       2.85751240E-14  0.333637208    
   360.600006      0.239097476       2.70554114E-14  0.328353107    
   361.200012      0.239472046       2.56170461E-14  0.323185563    
   361.800018      0.240026355       2.42559692E-14  0.318152577    
   362.400024      0.240754783       2.29682792E-14  0.313270330    
   363.000000      0.241651520       2.17502323E-14  0.308553308    
   363.600006      0.242710575       2.05982438E-14  0.304014385    
   364.200012      0.243925765       1.95088815E-14  0.299664944    
   364.800018      0.245290726       1.84788623E-14  0.295515001    
   365.400024      0.246798903       1.75050522E-14  0.291573346    
   366.000000      0.248443544       1.65844596E-14  0.287847608    
   366.600006      0.250217676       1.57142315E-14  0.284344465    
   367.200012      0.252114117       1.48916507E-14  0.281069666    
   367.800018      0.254125446       1.41141312E-14  0.278028160    
   368.400024      0.256243974       1.33792141E-14  0.275224149    
   369.000000      0.258461773       1.26845606E-14  0.272661209    
   369.600006      0.260770649       1.20279509E-14  0.270342380    
   370.200012      0.263162047       1.14072765E-14  0.268270224    
   370.800018      0.265627176       1.08205384E-14  0.266446829    
   371.400024      0.268156916       1.02658420E-14  0.264873952    
   372.000000      0.270741820       9.74138965E-15  0.263552964    
   372.600006      0.273372084       9.24548066E-15  0.262484938    
   373.200012      0.276037633       8.77650478E-15  0.261670619    
   373.800018      0.278728038       8.33293819E-15  0.261110514    
   374.400024      0.281432569       7.91334009E-15  0.260804832    
   375.000000      0.284140170       7.51634676E-15  0.260753512    
   375.600006      0.286839545       7.14067155E-15  0.260956138    
   376.200012      0.289519101       6.78509856E-15  0.261411995    
   376.800018      0.292167038       6.44847877E-15  0.262119979    
   377.400024      0.294771343       6.12972841E-15  0.263078570    
   378.000000      0.297319919       5.82782427E-15  0.264285773    
   378.600006      0.299800515       5.54180157E-15  0.265739083    
   379.200012      0.302200854       5.27075061E-15  0.267435342    
   379.800018      0.304508775       5.01381417E-15  0.269370705    
   380.400024      0.306712151       4.77018420E-15  0.271540582    
   381.000000      0.308799088       4.53910006E-15  0.273939490    
   381.600006      0.310757995       4.31984474E-15  0.276561022    
   382.200012      0.312577665       4.11174484E-15  0.279397696    
   382.800018      0.314247400       3.91416551E-15  0.282440901    
   383.400024      0.315757096       3.72651086E-15  0.285680801    
   384.000000      0.317097336       3.54821996E-15  0.289106220    
   384.600006      0.318259567       3.37876615E-15  0.292704582    
   385.200012      0.319236159       3.21765497E-15  0.296461910    
   385.800018      0.320020556       3.06442227E-15  0.300362706    
   386.400024      0.320607305       2.91863223E-15  0.304390013    
   387.000031      0.320992231       2.77987616E-15  0.308525294    
   387.600006      0.321172506       2.64777121E-15  0.312748581    
   388.200012      0.321146667       2.52195823E-15  0.317038506    
   388.800018      0.320914775       2.40210095E-15  0.321372360    
   389.400024      0.320478350       2.28788448E-15  0.325726241    
   390.000031      0.319840461       2.17901386E-15  0.330075234    
   390.600006      0.319005728       2.07521272E-15  0.334393591    
   391.200012      0.317980230       1.97622295E-15  0.338654965    
   391.800018      0.316771537       1.88180228E-15  0.342832655    
   392.400024      0.315388620       1.79172413E-15  0.346899927    
   393.000031      0.313841730       1.70577644E-15  0.350830287    
   393.600006      0.312142342       1.62376015E-15  0.354597777    
   394.200012      0.310303032       1.54548859E-15  0.358177364    
   394.800018      0.308337241       1.47078674E-15  0.361545235    
   395.400024      0.306259245       1.39949007E-15  0.364679068    
   396.000031      0.304083914       1.33144378E-15  0.367558390    
   396.600006      0.301826537       1.26650219E-15  0.370164782    
   397.200012      0.299502701       1.20452765E-15  0.372482210    
   397.800018      0.297128111       1.14539035E-15  0.374497116    
   398.400024      0.294718385       1.08896716E-15  0.376198649    
   399.000031      0.292288899       1.03514149E-15  0.377578706    
   399.600006      0.289854735       9.83802510E-16  0.378632009    
   400.200012      0.287430465       9.34844853E-16  0.379356205    
   400.800018      0.285030067       8.88167832E-16  0.379751682    
   401.400024      0.282666802       8.43675415E-16  0.379821628    
   402.000031      0.280353189       8.01275751E-16  0.379571766    
   402.600006      0.278100848       7.60880750E-16  0.379010320    
   403.200012      0.275920600       7.22405866E-16  0.378147751    
   403.800018      0.273822278       6.85769997E-16  0.376996577    
   404.400024      0.271814793       6.50895004E-16  0.375571162    
   405.000031      0.269906163       6.17705765E-16  0.373887390    
   405.600006      0.268103451       5.86129859E-16  0.371962517    
   406.200012      0.266412795       5.56097512E-16  0.369814903    
   406.800018      0.264839500       5.27541437E-16  0.367463678    
   407.400024      0.263388008       5.00396784E-16  0.364928603    
   408.000031      0.262061954       4.74600978E-16  0.362229824    
   408.600006      0.260864168       4.50093721E-16  0.359387696    
   409.200012      0.259796828       4.26816858E-16  0.356422484    
   409.800018      0.258861393       4.04714354E-16  0.353354305    
   410.400024      0.258058697       3.83732210E-16  0.350202978    
   411.000031      0.257389009       3.63818412E-16  0.346987754    
   411.600006      0.256852031       3.44922933E-16  0.343727410    
   412.200012      0.256446958       3.26997652E-16  0.340439975    
   412.800018      0.256172538       3.09996271E-16  0.337142766    
   413.400024      0.256027073       2.93874375E-16  0.333852261    
   414.000031      0.256008476       2.78589269E-16  0.330584139    
   414.600006      0.256114274       2.64100003E-16  0.327353179    
   415.200012      0.256341696       2.50367349E-16  0.324173272    
   415.800018      0.256687582       2.37353720E-16  0.321057409    
   416.400024      0.257148504       2.25023117E-16  0.318017691    
   417.000031      0.257720768       2.13341090E-16  0.315065384    
   417.600006      0.258400381       2.02274724E-16  0.312210888    
   418.200012      0.259183079       1.91792572E-16  0.309463739    
   418.800018      0.260064393       1.81864618E-16  0.306832671    
   419.400024      0.261039615       1.72462195E-16  0.304325700    
   420.000031      0.262103796       1.63557999E-16  0.301950097    
   420.600006      0.263251752       1.55125985E-16  0.299712390    
   421.200012      0.264478117       1.47141362E-16  0.297618479    
   421.800018      0.265777260       1.39580521E-16  0.295673639    
   422.400024      0.267143399       1.32421002E-16  0.293882519    
   423.000031      0.268570542       1.25641469E-16  0.292249203    
   423.600006      0.270052493       1.19221621E-16  0.290777236    
   424.200012      0.271582872       1.13142174E-16  0.289469659    
   424.800018      0.273155123       1.07384832E-16  0.288329005    
   425.400024      0.274762541       1.01932229E-16  0.287357301    
   426.000031      0.276398242       9.67678828E-17  0.286556184    
   426.600006      0.278055191       9.18761682E-17  0.285926759    
   427.200012      0.279726237       8.72422826E-17  0.285469741    
   427.800018      0.281404138       8.28521836E-17  0.285185367    
   428.400024      0.283081502       7.86925901E-17  0.285073459    
   429.000031      0.284750909       7.47509091E-17  0.285133392    
   429.600006      0.286404878       7.10152357E-17  0.285364062    
   430.200012      0.288035870       6.74743005E-17  0.285763890    
   430.800018      0.289636433       6.41174493E-17  0.286330849    
   431.400024      0.291199088       6.09345973E-17  0.287062407    
   432.000031      0.292716444       5.79162219E-17  0.287955493    
   432.600006      0.294181228       5.50533233E-17  0.289006501    
   433.200012      0.295586348       5.23373982E-17  0.290211290    
   433.800018      0.296924859       4.97604129E-17  0.291565120    
   434.400024      0.298190117       4.73147873E-17  0.293062627    
   435.000031      0.299375713       4.49933645E-17  0.294697881    
   435.600006      0.300475568       4.27893880E-17  0.296464235    
   436.200012      0.301484019       4.06964887E-17  0.298354417    
   436.800018      0.302395821       3.87086579E-17  0.300360501    
   437.400024      0.303206205       3.68202244E-17  0.302473873    
   438.000031      0.303910911       3.50258480E-17  0.304685235    
   438.600006      0.304506272       3.33204894E-17  0.306984633    
   439.200012      0.304989189       3.16994040E-17  0.309361428    
   439.800018      0.305357218       3.01581184E-17  0.311804414    
   440.400024      0.305608600       2.86924172E-17  0.314301729    
   441.000031      0.305742294       2.72983333E-17  0.316841036    
   441.600006      0.305757910       2.59721246E-17  0.319409430    
   442.200012      0.305655867       2.47102672E-17  0.321993619    
   442.800018      0.305437297       2.35094441E-17  0.324579984    
   443.400024      0.305104077       2.23665287E-17  0.327154607    
   444.000031      0.304658830       2.12785744E-17  0.329703420    
   444.600006      0.304104894       2.02428053E-17  0.332212299    
   445.200012      0.303446293       1.92566058E-17  0.334667176    
   445.800018      0.302687705       1.83175093E-17  0.337054133    
   446.400024      0.301834464       1.74231898E-17  0.339359581    
   447.000031      0.300892442       1.65714535E-17  0.341570348    
   447.600006      0.299868077       1.57602292E-17  0.343673795    
   448.200012      0.298768252       1.49875614E-17  0.345657915    
   448.800018      0.297600269       1.42516007E-17  0.347511530    
   449.400024      0.296371758       1.35505990E-17  0.349224329    
   450.000031      0.295090586       1.28829038E-17  0.350786984    
   450.600006      0.293764889       1.22469491E-17  0.352191240    
   451.200012      0.292402893       1.16412511E-17  0.353430003    
   451.800018      0.291012883       1.10644034E-17  0.354497403    
   452.400024      0.289603144       1.05150703E-17  0.355388790    
   453.000031      0.288181871       9.99198363E-18  0.356100827    
   453.600006      0.286757171       9.49393736E-18  0.356631458    
   454.200012      0.285336941       9.01978419E-18  0.356979936    
   454.800018      0.283928871       8.56843144E-18  0.357146829    
   455.400024      0.282540292       8.13883767E-18  0.357133895    
   456.000031      0.281178266       7.73001027E-18  0.356944114    
   456.600006      0.279849470       7.34100129E-18  0.356581599    
   457.200012      0.278560221       6.97090662E-18  0.356051564    
   457.800018      0.277316391       6.61886103E-18  0.355360210    
   458.400024      0.276123434       6.28403859E-18  0.354514599    
   459.000031      0.274986327       5.96564850E-18  0.353522658    
   459.600006      0.273909658       5.66293514E-18  0.352392972    
   460.200012      0.272897512       5.37517430E-18  0.351134807    
   460.800018      0.271953523       5.10167365E-18  0.349757940    
   461.400024      0.271080852       4.84177019E-18  0.348272532    
   462.000031      0.270282269       4.59482866E-18  0.346689105    
   462.600006      0.269560039       4.36024065E-18  0.345018387    
   463.200012      0.268916070       4.13742425E-18  0.343271285    
   463.800018      0.268351793       3.92582193E-18  0.341458738    
   464.400024      0.267868251       3.72490018E-18  0.339591712    
   465.000031      0.267466128       3.53414778E-18  0.337681055    
   465.600006      0.267145723       3.35307587E-18  0.335737467    
   466.200012      0.266906947       3.18121669E-18  0.333771467    
   466.800018      0.266749442       3.01812253E-18  0.331793308    
   467.400024      0.266672462       2.86336551E-18  0.329812974    
   468.000031      0.266674995       2.71653641E-18  0.327840090    
   468.600006      0.266755700       2.57724436E-18  0.325883895    
   469.200012      0.266912997       2.44511570E-18  0.323953271    
   469.800018      0.267145008       2.31979391E-18  0.322056651    
   470.400024      0.267449588       2.20093819E-18  0.320202112    
   471.000031      0.267824411       2.08822366E-18  0.318397194    
   471.600006      0.268266857       1.98134014E-18  0.316649050    
   472.200012      0.268774152       1.87999231E-18  0.314964384    
   472.800018      0.269343257       1.78389833E-18  0.313349426    
   473.400024      0.269971013       1.69278955E-18  0.311809927    
   474.000031      0.270653993       1.60641050E-18  0.310351253    
   474.600006      0.271388650       1.52451765E-18  0.308978260    
   475.200012      0.272171259       1.44687931E-18  0.307695389    
   475.800018      0.272997946       1.37327502E-18  0.306506664    
   476.400024      0.273864716       1.30349520E-18  0.305415660    
   477.000031      0.274767399       1.23734060E-18  0.304425508    
   477.600006      0.275701731       1.17462180E-18  0.303538948    
   478.200012      0.276663363       1.11515889E-18  0.302758336    
   478.800018      0.277647793       1.05878105E-18  0.302085578    
   479.400024      0.278650492       1.00532595E-18  0.301522166    
   480.000031      0.279666841       9.54639632E-19  0.301069260    
   480.600006      0.280692160       9.06576096E-19  0.300727576    
   481.200012      0.281721741       8.60996635E-19  0.300497442    
   481.800018      0.282750845       8.17769882E-19  0.300378829    
   482.400024      0.283774734       7.76771244E-19  0.300371259    
   483.000031      0.284788668       7.37882691E-19  0.300473928    
   483.600006      0.285787970       7.00992297E-19  0.300685614    
   484.200012      0.286767989       6.65994079E-19  0.301004738    
   484.800018      0.287724167       6.32787740E-19  0.301429272    
   485.400024      0.288652033       6.01278156E-19  0.301956832    
   486.000031      0.289547235       5.71375422E-19  0.302584618    
   486.600006      0.290405542       5.42994390E-19  0.303309470    
   487.200012      0.291222900       5.16054513E-19  0.304127812    
   487.800018      0.291995466       4.90479536E-19  0.305035681    
   488.400024      0.292719573       4.66197339E-19  0.306028724    
   489.000031      0.293391764       4.43139731E-19  0.307102203    
   489.600006      0.294008881       4.21242270E-19  0.308251023    
   490.200012      0.294568032       4.00443951E-19  0.309469670    
   490.800018      0.295066625       3.80687155E-19  0.310752302    
   491.400024      0.295502365       3.61917393E-19  0.312092781    
   492.000031      0.295873314       3.44083147E-19  0.313484550    
   492.600006      0.296177894       3.27135741E-19  0.314920843    
   493.200012      0.296414852       3.11029190E-19  0.316394567    
   493.800018      0.296583325       2.95719990E-19  0.317898393    
   494.400024      0.296682835       2.81167065E-19  0.319424778    
   495.000031      0.296713293       2.67331565E-19  0.320966005    
   495.600006      0.296675026       2.54176808E-19  0.322514206    
   496.200012      0.296568751       2.41668105E-19  0.324061424    
   496.800018      0.296395540       2.29772654E-19  0.325599670    
   497.400024      0.296156883       2.18459460E-19  0.327120960    
   498.000031      0.295854598       2.07699197E-19  0.328617334    
   498.600006      0.295490950       1.97464155E-19  0.330080956    
   499.200012      0.295068473       1.87728123E-19  0.331504166    
   499.800018      0.294590026       1.78466285E-19  0.332879484    
   500.400024      0.294058830       1.69655170E-19  0.334199727    
   501.000031      0.293478340       1.61272561E-19  0.335458040    
   501.600006      0.292852253       1.53297415E-19  0.336647958    
   502.200012      0.292184532       1.45709804E-19  0.337763369    
   502.800018      0.291479290       1.38490843E-19  0.338798702    
   503.400024      0.290740848       1.31622633E-19  0.339748859    
   504.000031      0.289973617       1.25088204E-19  0.340609312    
   504.600006      0.289182127       1.18871450E-19  0.341376096    
   505.200012      0.288370967       1.12957083E-19  0.342045873    
   505.800018      0.287544757       1.07330601E-19  0.342615932    
   506.400024      0.286708117       1.01978219E-19  0.343084186    
   507.000031      0.285865635       9.68868380E-20  0.343449205    
   507.600006      0.285021871       9.20440186E-20  0.343710244    
   508.200012      0.284181267       8.74379151E-20  0.343867153    
   508.800018      0.283348173       8.30572635E-20  0.343920469    
   509.400024      0.282526761       7.88913428E-20  0.343871325    
   510.000031      0.281721115       7.49299425E-20  0.343721449    
   510.600006      0.280935109       7.11633433E-20  0.343473196    
   511.200012      0.280172437       6.75822846E-20  0.343129426    
   511.800018      0.279436558       6.41779387E-20  0.342693508    
   512.400024      0.278730750       6.09418919E-20  0.342169315    
   513.000000      0.278058022       5.78661177E-20  0.341561109    
   513.600037      0.277421147       5.49429648E-20  0.340873599    
   514.200012      0.276822686       5.21651404E-20  0.340111822    
   514.800049      0.276264936       4.95256782E-20  0.339281112    
   515.400024      0.275749892       4.70179380E-20  0.338387042    
   516.000000      0.275279373       4.46355803E-20  0.337435454    
   516.600037      0.274854898       4.23725563E-20  0.336432338    
   517.200012      0.274477720       4.02230984E-20  0.335383773    
   517.800049      0.274148881       3.81816974E-20  0.334295988    
   518.400024      0.273869157       3.62430995E-20  0.333175212    
   519.000000      0.273639053       3.44022930E-20  0.332027733    
   519.600037      0.273458898       3.26544960E-20  0.330859780    
   520.200012      0.273328751       3.09951458E-20  0.329677522    
   520.800049      0.273248464       2.94198934E-20  0.328487039    
   521.400024      0.273217648       2.79245867E-20  0.327294320    
   522.000000      0.273235738       2.65052676E-20  0.326105177    
   522.600037      0.273301929       2.51581652E-20  0.324925303    
   523.200012      0.273415267       2.38796848E-20  0.323760182    
   523.800049      0.273574591       2.26663983E-20  0.322615057    
   524.400024      0.273778528       2.15150404E-20  0.321495026    
   525.000000      0.274025589       2.04225013E-20  0.320404917    
   525.600037      0.274314076       1.93858178E-20  0.319349289    
   526.200012      0.274642169       1.84021708E-20  0.318332493    
   526.800049      0.275007933       1.74688752E-20  0.317358583    
   527.400024      0.275409222       1.65833751E-20  0.316431373    
   528.000000      0.275843829       1.57432391E-20  0.315554351    
   528.600037      0.276309401       1.49461536E-20  0.314730793    
   529.200012      0.276803464       1.41899199E-20  0.313963622    
   529.800049      0.277323484       1.34724449E-20  0.313255519    
   530.400024      0.277866811       1.27917415E-20  0.312608868    
   531.000000      0.278430700       1.21459194E-20  0.312025756    
   531.600037      0.279012382       1.15331830E-20  0.311508000    
   532.200012      0.279609025       1.09518261E-20  0.311057091    
   532.800049      0.280217707       1.04002291E-20  0.310674250    
   533.400024      0.280835479       9.87685398E-21  0.310360432    
   534.000000      0.281459421       9.38023946E-21  0.310116261    
   534.600037      0.282086521       8.90900015E-21  0.309942096    
   535.200012      0.282713830       8.46182018E-21  0.309837997    
   535.800049      0.283338368       8.03745148E-21  0.309803784    
   536.400024      0.283957213       7.63470984E-21  0.309838921    
   537.000000      0.284567446       7.25247243E-21  0.309942663    
   537.600037      0.285166204       6.88967456E-21  0.310113937    
   538.200012      0.285750687       6.54530651E-21  0.310351431    
   538.800049      0.286318183       6.21841103E-21  0.310653538    
   539.400024      0.286866039       5.90808138E-21  0.311018407    
   540.000000      0.287391722       5.61345766E-21  0.311443895    
   540.600037      0.287892818       5.33372481E-21  0.311927617    
   541.200012      0.288367033       5.06811138E-21  0.312466979    
   541.800049      0.288812190       4.81588592E-21  0.313059092    
   542.400024      0.289226264       4.57635574E-21  0.313700855    
   543.000000      0.289607435       4.34886491E-21  0.314388961    
   543.600037      0.289954007       4.13279185E-21  0.315119863    
   544.200012      0.290264487       3.92754806E-21  0.315889835    
   544.800049      0.290537566       3.73257618E-21  0.316694975    
   545.400024      0.290772140       3.54734871E-21  0.317531168    
   546.000000      0.290967315       3.37136563E-21  0.318394214    
   546.600037      0.291122377       3.20415377E-21  0.319279730    
   547.200012      0.291236848       3.04526502E-21  0.320183247    
   547.800049      0.291310489       2.89427507E-21  0.321100205    
   548.400024      0.291343242       2.75078206E-21  0.322025955    
   549.000000      0.291335285       2.61440550E-21  0.322955817    
   549.600037      0.291287005       2.48478513E-21  0.323885083    
   550.200012      0.291199058       2.36157944E-21  0.324809045    
   550.800049      0.291072249       2.24446533E-21  0.325723052    
   551.400024      0.290907592       2.13313643E-21  0.326622456    
   552.000000      0.290706336       2.02730275E-21  0.327502787    
   552.600037      0.290469915       1.92668924E-21  0.328359604    
   553.200012      0.290199906       1.83103537E-21  0.329188615    
   553.800049      0.289898098       1.74009438E-21  0.329985738    
   554.400024      0.289566398       1.65363199E-21  0.330747068    
   555.000000      0.289206892       1.57142637E-21  0.331468880    
   555.600037      0.288821787       1.49326699E-21  0.332147717    
   556.200012      0.288413405       1.41895423E-21  0.332780391    
   556.800049      0.287984133       1.34829854E-21  0.333363980    
   557.400024      0.287536502       1.28112031E-21  0.333895862    
   558.000000      0.287073046       1.21724898E-21  0.334373713    
   558.600037      0.286596388       1.15652249E-21  0.334795564    
   559.200012      0.286109149       1.09878706E-21  0.335159779    
   559.800049      0.285614014       1.04389668E-21  0.335465044    
   560.400024      0.285113633       9.91712511E-22  0.335710406    
   561.000000      0.284610659       9.42102677E-22  0.335895240    
   561.600037      0.284107715       8.94941871E-22  0.336019307    
   562.200012      0.283607364       8.50110944E-22  0.336082697    
   562.800049      0.283112109       8.07496501E-22  0.336085826    
   563.400024      0.282624424       7.66990904E-22  0.336029470    
   564.000000      0.282146662       7.28491564E-22  0.335914731    
   564.600037      0.281681061       6.91901039E-22  0.335742980    
   565.200012      0.281229824       6.57126486E-22  0.335515916    
   565.800049      0.280794978       6.24079600E-22  0.335235536    
   566.400024      0.280378461       5.92676323E-22  0.334904045    
   567.000000      0.279982060       5.62836630E-22  0.334523886    
   567.600037      0.279607445       5.34484288E-22  0.334097773    
   568.200012      0.279256135       5.07546796E-22  0.333628595    
   568.800049      0.278929532       4.81955088E-22  0.333119422    
   569.400024      0.278628886       4.57643328E-22  0.332573473    
   570.000000      0.278355241       4.34548914E-22  0.331994087    
   570.600037      0.278109580       4.12612144E-22  0.331384718    
   571.200012      0.277892649       3.91776194E-22  0.330748916    
   571.800049      0.277705133       3.71986943E-22  0.330090284    
   572.400024      0.277547479       3.53192869E-22  0.329412490    
   573.000000      0.277420044       3.35344847E-22  0.328719229    
   573.600037      0.277323008       3.18396151E-22  0.328014165    
   574.200012      0.277256399       3.02302278E-22  0.327300996    
   574.800049      0.277220130       2.87020818E-22  0.326583326    
   575.400024      0.277213991       2.72511432E-22  0.325864732    
   576.000000      0.277237594       2.58735674E-22  0.325148761    
   576.600037      0.277290434       2.45656991E-22  0.324438810    
   577.200012      0.277371883       2.33240547E-22  0.323738247    
   577.800049      0.277481198       2.21453198E-22  0.323050290    
   578.400024      0.277617544       2.10263440E-22  0.322378069    
   579.000000      0.277779907       1.99641245E-22  0.321724564    
