   v                i               sumac            sumas
  -3.48000002       4.16916469E-03 -0.513405919     -0.409674972    
  -3.47333336       4.18506283E-03 -0.506803453     -0.408764929    
  -3.46666670       4.20106994E-03 -0.500152528     -0.408336937    
  -3.46000004       4.21715854E-03 -0.493487000     -0.408392698    
  -3.45333338       4.23332304E-03 -0.486843765     -0.408931017    
  -3.44666672       4.24961327E-03 -0.480256557     -0.409947664    
  -3.44000006       4.26600967E-03 -0.473759830     -0.411436617    
  -3.43333340       4.28250199E-03 -0.467386961     -0.413389415    
  -3.42666674       4.29899758E-03 -0.461171299     -0.415795922    
  -3.42000008       4.31569899E-03 -0.455143541     -0.418640941    
  -3.41333318       4.33241623E-03 -0.449335426     -0.421910733    
  -3.40666652       4.34929738E-03 -0.443775505     -0.425586283    
  -3.39999986       4.36626934E-03 -0.438491464     -0.429649174    
  -3.39333320       4.38326504E-03 -0.433510482     -0.434078276    
  -3.38666654       4.40044515E-03 -0.428856134     -0.438849032    
  -3.37999988       4.41766018E-03 -0.424552083     -0.443938136    
  -3.37333322       4.43506846E-03 -0.420617700     -0.449318767    
  -3.36666656       4.45245625E-03 -0.417074233     -0.454964131    
  -3.35999990       4.47003311E-03 -0.413936555     -0.460844547    
  -3.35333323       4.48767142E-03 -0.411220372     -0.466931581    
  -3.34666657       4.50541545E-03 -0.408938110     -0.473193973    
  -3.33999991       4.52329312E-03 -0.407099754     -0.479600728    
  -3.33333325       4.54125786E-03 -0.405713946     -0.486119956    
  -3.32666659       4.55936091E-03 -0.404785872     -0.492720455    
  -3.31999993       4.57755243E-03 -0.404319763     -0.499369830    
  -3.31333327       4.59584640E-03 -0.404316783     -0.506034493    
  -3.30666661       4.61420277E-03 -0.404776543     -0.512684584    
  -3.29999995       4.63274959E-03 -0.405694366     -0.519285917    
  -3.29333329       4.65136021E-03 -0.407066435     -0.525808394    
  -3.28666663       4.67011612E-03 -0.408884585     -0.532221317    
  -3.27999997       4.68899403E-03 -0.411139250     -0.538493574    
  -3.27333331       4.70790686E-03 -0.413820148     -0.544596493    
  -3.26666665       4.72696265E-03 -0.416912317     -0.550501108    
  -3.25999999       4.74617025E-03 -0.420400411     -0.556180477    
  -3.25333333       4.76548728E-03 -0.424268126     -0.561608911    
  -3.24666667       4.78490209E-03 -0.428496748     -0.566761434    
  -3.24000001       4.80446266E-03 -0.433065236     -0.571614683    
  -3.23333335       4.82409820E-03 -0.437952876     -0.576146901    
  -3.22666669       4.84388182E-03 -0.443135351     -0.580337882    
  -3.22000003       4.86379210E-03 -0.448589414     -0.584169686    
  -3.21333337       4.88379598E-03 -0.454289645     -0.587625086    
  -3.20666671       4.90398658E-03 -0.460208416     -0.590689600    
  -3.20000005       4.92421677E-03 -0.466319948     -0.593349278    
  -3.19333339       4.94464347E-03 -0.472596109     -0.595594525    
  -3.18666673       4.96512000E-03 -0.479008466     -0.597414553    
