 x   y1   y2   y3   y4
   3.89999986       1.04407692      0.112409599     -0.686288178       3.56101298    
   3.90999985       1.04507434       8.73171762E-02 -0.651086688       3.47897840    
   3.91999984       1.04582822       6.37129843E-02 -0.616714418       3.39519286    
   3.92999983       1.04635346       4.15633172E-02 -0.583188176       3.30979824    
   3.93999982       1.04666424       2.08288450E-02 -0.550523341       3.22293139    
   3.94999981       1.04677463       1.46517891E-03 -0.518733978       3.13472366    
   3.95999980       1.04669797      -1.65765714E-02 -0.487832904       3.04530025    
   3.97000003       1.04644728      -3.33491489E-02 -0.457831651       2.95477962    
   3.98000002       1.04603505      -4.89084497E-02 -0.428740621       2.86327362    
   3.99000001       1.04547298      -6.33128658E-02 -0.400569141       2.77088642    
   4.00000000       1.04477239      -7.66225085E-02 -0.373325527       2.67771554    
   4.00999975       1.04394400      -8.88985544E-02 -0.347017169       2.58385038    
   4.01999998       1.04299772     -0.100202531     -0.321650565       2.48937321    
   4.02999973       1.04194295     -0.110595636     -0.297231495       2.39435911    
   4.03999996       1.04078865     -0.120138139     -0.273764968       2.29887605    
   4.04999971       1.03954291     -0.128888831     -0.251255333       2.20298505    
   4.05999994       1.03821337     -0.136904463     -0.229706436       2.10674119    
   4.06999969       1.03680706     -0.144239351     -0.209121525       2.01019287    
   4.07999992       1.03533065     -0.150944963     -0.189503446       1.91338325    
   4.08999968       1.03379011     -0.157069668     -0.170854613       1.81635022    
   4.09999990       1.03219104     -0.162658453     -0.153177083       1.71912706    
   4.11000013       1.03053856     -0.167752773     -0.136472613       1.62174261    
   4.11999989       1.02883744     -0.172390446     -0.120742686       1.52422202    
   4.13000011       1.02709210     -0.176605642     -0.105988555       1.42658699    
   4.13999987       1.02530658     -0.180428848      -9.22112688E-02   1.32885635    
   4.15000010       1.02348471     -0.183886975      -7.94117004E-02   1.23104608    
   4.15999985       1.02162993     -0.187003449      -6.75905719E-02   1.13317013    
   4.17000008       1.01974571     -0.189798355      -5.67484796E-02   1.03524041    
   4.17999983       1.01783502     -0.192288652      -4.68859114E-02  0.937267125    
   4.19000006       1.01590085     -0.194488347      -3.80032547E-02  0.839258969    
   4.19999981       1.01394618     -0.196408764      -3.01008224E-02  0.741223395    
   4.21000004       1.01197362     -0.198058799      -2.31788568E-02  0.643166780    
   4.21999979       1.00998592     -0.199445173      -1.72375403E-02  0.545094490    
   4.23000002       1.00798559     -0.200572759      -1.22770052E-02  0.447010994    
   4.23999977       1.00597525     -0.201444864      -8.29734560E-03  0.348919928    
   4.25000000       1.00395751     -0.202063575      -5.29862242E-03  0.250824124    
   4.25999975       1.00193489     -0.202430055      -3.28087178E-03  0.152725697    
   4.26999998      0.999909818     -0.202544883      -2.24411255E-03   5.46260215E-02
   4.27999973      0.997884870     -0.202408418      -2.18835333E-03  -4.34742682E-02
   4.28999996      0.995862484     -0.202021137      -3.11360019E-03 -0.141575292    
   4.29999971      0.993845224     -0.201383963      -5.01986407E-03 -0.239677891    
   4.30999994      0.991835594     -0.200498700      -7.90716801E-03 -0.337783635    
   4.31999969      0.989836037     -0.199368328      -1.17755542E-02 -0.435894847    
   4.32999992      0.987848997     -0.197997421      -1.66250914E-02 -0.534014523    
   4.33999968      0.985876858     -0.196392551      -2.24558841E-02 -0.632146299    
   4.34999990      0.983921885     -0.194562599      -2.92680711E-02 -0.730294347    
   4.36000013      0.981986284     -0.192519203      -3.70618403E-02 -0.828463256    
   4.36999989      0.980072141     -0.190277115      -4.58374210E-02 -0.926657915    
   4.38000011      0.978181362     -0.187854588      -5.55950999E-02  -1.02488339    
   4.38999987      0.976315618     -0.185273722      -6.63352087E-02  -1.12314427    
   4.40000010      0.974476337     -0.182560831      -7.80581161E-02  -1.22144496    
   4.40999985      0.972664714     -0.179746762      -9.07642469E-02  -1.31978881    
   4.42000008      0.970881581     -0.176867172     -0.104454041      -1.41817784    
   4.42999983      0.969127417     -0.173962802     -0.119127952      -1.51661229    
   4.44000006      0.967402220     -0.171079695     -0.134786427      -1.61509001    
   4.44999981      0.965705574     -0.168269277     -0.151429877      -1.71360576    
   4.46000004      0.964036405     -0.165588453     -0.169058636      -1.81215048    
   4.46999979      0.962393165     -0.163099617     -0.187672928      -1.91071081    
   4.48000002      0.960773587     -0.160870463     -0.207272828      -2.00926781    
   4.48999977      0.959174693     -0.158973798     -0.227858186      -2.10779691    
   4.50000000      0.957592785     -0.157487199     -0.249428570      -2.20626616    
   4.50999975      0.956023335     -0.156492546     -0.271983176      -2.30463600    
   4.51999998      0.954461038     -0.156075418     -0.295520782      -2.40285850    
   4.52999973      0.952899635     -0.156324416     -0.320039660      -2.50087667    
   4.53999996      0.951332033     -0.157330334     -0.345537424      -2.59862328    
   4.54999971      0.949750185     -0.159185216     -0.372010976      -2.69602108    
   4.55999994      0.948145151     -0.161981389     -0.399456382      -2.79298234    
   4.56999969      0.946507096     -0.165810376     -0.427868813      -2.88940787    
   4.57999992      0.944825232     -0.170761779     -0.457242370      -2.98518801    
   4.58999968      0.943087876     -0.176922157     -0.487570018      -3.08020210    
   4.59999990      0.941282511     -0.184373960     -0.518843412      -3.17431903    
   4.61000013      0.939395845     -0.193194434     -0.551052928      -3.26739764    
   4.61999989      0.937413812     -0.203454629     -0.584187388      -3.35928774    
   4.63000011      0.935321748     -0.215218574     -0.618234158      -3.44983053    
   4.63999987      0.933104277     -0.228542447     -0.653178930      -3.53885984    
   4.65000010      0.930745542     -0.243473977     -0.689005733      -3.62620306    
   4.65999985      0.928229272     -0.260051966     -0.725696802      -3.71168256    
   4.67000008      0.925538898     -0.278305948     -0.763232589      -3.79511642    
   4.67999983      0.922657490     -0.298255950     -0.801591694      -3.87632060    
   4.69000006      0.919568062     -0.319912523     -0.840750933      -3.95510888    
   4.69999981      0.916253507     -0.343276799     -0.880685210      -4.03129530    
   4.71000004      0.912696838     -0.368340641     -0.921367586      -4.10469532    
   4.71999979      0.908881068     -0.395087004     -0.962769210      -4.17512560    
   4.73000002      0.904789567     -0.423490316      -1.00485957      -4.24240637    
   4.73999977      0.900405884     -0.453516901      -1.04760623      -4.30636168    
   4.75000000      0.895713985     -0.485125542      -1.09097517      -4.36682129    
   4.75999975      0.890698254     -0.518267989      -1.13493049      -4.42362022    
   4.76999998      0.885343671     -0.552889526      -1.17943490      -4.47660017    
   4.77999973      0.879635751     -0.588929534      -1.22444928      -4.52560949    
   4.78999996      0.873560607     -0.626322091      -1.26993334      -4.57050419    
   4.79999971      0.867105067     -0.664996505      -1.31584525      -4.61114836    
   4.80999994      0.860256672     -0.704877973      -1.36214173      -4.64741421    
   4.81999969      0.853003740     -0.745887935      -1.40877855      -4.67918301    
   4.82999992      0.845335424     -0.787944615      -1.45571005      -4.70634413    
   4.83999968      0.837241650     -0.830963612      -1.50288975      -4.72879648    
   4.84999990      0.828713238     -0.874858260      -1.55026996      -4.74644804    
   4.85999966      0.819741845     -0.919539928      -1.59780240      -4.75921535    
   4.86999989      0.810320079     -0.964918554      -1.64543772      -4.76702452    
   4.88000011      0.800441444      -1.01090300      -1.69312608      -4.76981115    
   4.88999987      0.790100336      -1.05740118      -1.74081695      -4.76751947    
   4.90000010      0.779292047      -1.10432065      -1.78845930      -4.76010323    
   4.90999985      0.768012822      -1.15156865      -1.83600175      -4.74752474    
   4.92000008      0.756259859      -1.19905257      -1.88339245      -4.72975636    
   4.92999983      0.744031250      -1.24667978      -1.93057942      -4.70677805    
   4.94000006      0.731326044      -1.29435825      -1.97751057      -4.67857981    
   4.94999981      0.718144178      -1.34199655      -2.02413368      -4.64515972    
   4.96000004      0.704486549      -1.38950419      -2.07039642      -4.60652399    
   4.96999979      0.690354824      -1.43679154      -2.11624670      -4.56268835    
   4.98000002      0.675751746      -1.48377013      -2.16163278      -4.51367617    
   4.98999977      0.660680771      -1.53035283      -2.20650291      -4.45951891    
   5.00000000      0.645146310      -1.57645380      -2.25080609      -4.40025663    
   5.00999975      0.629153609      -1.62198889      -2.29449129      -4.33593655    
   5.01999998      0.612708688      -1.66687536      -2.33750820      -4.26661396    
   5.02999973      0.595818520      -1.71103239      -2.37980723      -4.19235229    
   5.03999996      0.578490734      -1.75438094      -2.42133904      -4.11322117    
   5.04999971      0.560733855      -1.79684401      -2.46205568      -4.02929831    
   5.05999994      0.542557061      -1.83834648      -2.50190949      -3.94066858    
   5.06999969      0.523970366      -1.87881529      -2.54085374      -3.84742308    
   5.07999992      0.504984438      -1.91817975      -2.57884288      -3.74966002    
   5.08999968      0.485610694      -1.95637119      -2.61583233      -3.64748383    
   5.09999990      0.465861171      -1.99332345      -2.65177822      -3.54100561    
   5.10999966      0.445748568      -2.02897263      -2.68663836      -3.43034220    
   5.11999989      0.425286263      -2.06325746      -2.72037148      -3.31561685    
   5.13000011      0.404488176      -2.09611893      -2.75293756      -3.19695783    
   5.13999987      0.383368820      -2.12750077      -2.78429794      -3.07449961    
   5.15000010      0.361943275      -2.15734911      -2.81441545      -2.94838142    
   5.15999985      0.340227127      -2.18561292      -2.84325385      -2.81874800    
   5.17000008      0.318236470      -2.21224403      -2.87077904      -2.68574858    
   5.17999983      0.295987844      -2.23719668      -2.89695811      -2.54953718    
   5.19000006      0.273498267      -2.26042795      -2.92175961      -2.41027212    
   5.19999981      0.250785142      -2.28189778      -2.94515395      -2.26811624    
   5.21000004      0.227866292      -2.30156922      -2.96711302      -2.12323594    
   5.21999979      0.204759866      -2.31940794      -2.98761034      -1.97580147    
   5.23000002      0.181484357      -2.33538246      -3.00662112      -1.82598662    
   5.23999977      0.158058539      -2.34946465      -3.02412271      -1.67396843    
   5.25000000      0.134501457      -2.36162877      -3.04009390      -1.51992667    
   5.25999975      0.110832423      -2.37185264      -3.05451512      -1.36404419    
   5.26999998       8.70709419E-02  -2.38011670      -3.06736922      -1.20650601    
   5.27999973       6.32366836E-02  -2.38640451      -3.07864046      -1.04749966    
   5.28999996       3.93494852E-02  -2.39070249      -3.08831501     -0.887214422    
   5.29999971       1.54293003E-02  -2.39300060      -3.09638119     -0.725841463    
   5.30999994      -8.50383379E-03  -2.39329123      -3.10282898     -0.563573301    
   5.31999969      -3.24298181E-02  -2.39157033      -3.10765028     -0.400603771    
   5.32999992      -5.63285276E-02  -2.38783669      -3.11083937     -0.237127632    
   5.33999968      -8.01798403E-02  -2.38209200      -3.11239195      -7.33402744E-02
   5.34999990     -0.103963673      -2.37434101      -3.11230588       9.05624256E-02
   5.35999966     -0.127659991      -2.36459160      -3.11058092      0.254384428    
   5.36999989     -0.151248872      -2.35285497      -3.10721898      0.417929769    
   5.38000011     -0.174710512      -2.33914471      -3.10222387      0.581002831    
   5.38999987     -0.198025241      -2.32347775      -3.09560108      0.743408680    
   5.40000010     -0.221173599      -2.30587387      -3.08735847      0.904953182    
   5.40999985     -0.244136333      -2.28635573      -3.07750559       1.06544340    
   5.42000008     -0.266894430      -2.26494908      -3.06605387       1.22468758    
   5.42999983     -0.289429128      -2.24168253      -3.05301666       1.38249588    
   5.44000006     -0.311721981      -2.21658731      -3.03840923       1.53868020    
   5.44999981     -0.333754897      -2.18969774      -3.02224898       1.69305468    
   5.46000004     -0.355510086      -2.16105080      -3.00455475       1.84543574    
   5.46999979     -0.376970172      -2.13068604      -2.98534751       1.99564242    
   5.48000002     -0.398118198      -2.09864593      -2.96464968       2.14349675    
   5.48999977     -0.418937653      -2.06497550      -2.94248581       2.28882408    
   5.50000000     -0.439412445      -2.02972221      -2.91888213       2.43145275    
   5.50999975     -0.459526986      -1.99293649      -2.89386630       2.57121491    
   5.51999998     -0.479266226      -1.95467091      -2.86746788       2.70794630    
   5.52999973     -0.498615652      -1.91498065      -2.83971810       2.84148717    
   5.53999996     -0.517561257      -1.87392306      -2.81064939       2.97168183    
   5.54999971     -0.536089718      -1.83155811      -2.78029609       3.09837914    
   5.55999994     -0.554188251      -1.78794777      -2.74869394       3.22143269    
   5.56999969     -0.571844757      -1.74315631      -2.71588016       3.34070086    
   5.57999992     -0.589047670      -1.69725025      -2.68189311       3.45604753    
   5.58999968     -0.605786264      -1.65029800      -2.64677262       3.56734157    
   5.59999990     -0.622050405      -1.60236990      -2.61056018       3.67445755    
   5.60999966     -0.637830675      -1.55353856      -2.57329798       3.77727580    
   5.61999989     -0.653118432      -1.50387800      -2.53502941       3.87568259    
   5.62999964     -0.667905748      -1.45346439      -2.49579930       3.96957064    
   5.63999987     -0.682185471      -1.40237534      -2.45565343       4.05883837    
   5.65000010     -0.695951283      -1.35069013      -2.41463828       4.14339113    
   5.65999985     -0.709197581      -1.29848969      -2.37280154       4.22314072    
   5.67000008     -0.721919656      -1.24585629      -2.33019161       4.29800606    
   5.67999983     -0.734113574      -1.19287348      -2.28685784       4.36791277    
   5.69000006     -0.745776236      -1.13962615      -2.24285007       4.43279409    
   5.69999981     -0.756905496      -1.08620048      -2.19821882       4.49258995    
   5.71000004     -0.767499983      -1.03268349      -2.15301538       4.54724789    
   5.71999979     -0.777559161     -0.979163408      -2.10729122       4.59672308    
   5.73000002     -0.787083507     -0.925729096      -2.06109834       4.64097881    
   5.73999977     -0.796074331     -0.872470319      -2.01448917       4.67998552    
   5.75000000     -0.804533839     -0.819477439      -1.96751618       4.71372223    
   5.75999975     -0.812465072     -0.766841352      -1.92023230       4.74217606    
   5.76999998     -0.819872141     -0.714653254      -1.87269032       4.76534224    
   5.77999973     -0.826759934     -0.663004696      -1.82494307       4.78322411    
   5.78999996     -0.833134353     -0.611987293      -1.77704334       4.79583406    
   5.79999971     -0.839002132     -0.561692536      -1.72904384       4.80319262    
   5.80999994     -0.844370961     -0.512211800      -1.68099689       4.80532885    
   5.81999969     -0.849249423     -0.463635981      -1.63295460       4.80228090    
   5.82999992     -0.853646994     -0.416055411      -1.58496845       4.79409552    
   5.83999968     -0.857574105     -0.369559586      -1.53708959       4.78082800    
   5.84999990     -0.861042082     -0.324236989      -1.48936856       4.76254320    
   5.85999966     -0.864063084     -0.280174792      -1.44185519       4.73931503    
   5.86999989     -0.866650105     -0.237458616      -1.39459848       4.71122599    
   5.87999964     -0.868817031     -0.196172222      -1.34764659       4.67836714    
   5.88999987     -0.870578587     -0.156397194      -1.30104673       4.64083910    
   5.90000010     -0.871950269     -0.118212596      -1.25484502       4.59875154    
   5.90999985     -0.872948408      -8.16946030E-02  -1.20908654       4.55222225    
   5.92000008     -0.873589993      -4.69160713E-02  -1.16381502       4.50137806    
   5.92999983     -0.873892784      -1.39461393E-02  -1.11907291       4.44635439    
   5.94000006     -0.873875201       1.71502512E-02  -1.07490134       4.38729477    
   5.94999981     -0.873556256       4.63128462E-02  -1.03134000       4.32435083    
   5.96000004     -0.872955561       7.34865889E-02 -0.988426805       4.25768185    
   5.96999979     -0.872093320       9.86221433E-02 -0.946198225       4.18745375    
   5.98000002     -0.870990098      0.121676467     -0.904689014       4.11383963    
   5.98999977     -0.869666874      0.142613336     -0.863932133       4.03701878    
   6.00000000     -0.868144989      0.161403909     -0.823958695       3.95717573    
   6.00999975     -0.866446018      0.178027257     -0.784798026       3.87449932    
   6.01999998     -0.864591718      0.192470863     -0.746477485       3.78918242    
   6.02999973     -0.862603903      0.204731077     -0.709022522       3.70142031    
   6.03999996     -0.860504389      0.214813545     -0.672456563       3.61141014    
   6.04999971     -0.858314872      0.222733468     -0.636801124       3.51934910    
   6.05999994     -0.856056869      0.228515849     -0.602075756       3.42543387    
   6.06999969     -0.853751600      0.232195556     -0.568297982       3.32985878    
   6.07999992     -0.851419866      0.233817294     -0.535483479       3.23281455    
   6.08999968     -0.849081933      0.233435437     -0.503645957       3.13448715    
   6.09999990     -0.846757591      0.231113642     -0.472797394       3.03505611    
   6.10999966     -0.844465852      0.226924375     -0.442947954       2.93469334    
   6.11999989     -0.842225015      0.220948204     -0.414106101       2.83356214    
   6.12999964     -0.840052545      0.213273048     -0.386278749       2.73181558    
   6.13999987     -0.837964892      0.203993186     -0.359471351       2.62959647    
   6.15000010     -0.835977674      0.193208203     -0.333687961       2.52703524    
   6.15999985     -0.834105372      0.181021869     -0.308931381       2.42425060    
   6.17000008     -0.832361519      0.167540938     -0.285203338       2.32134867    
   6.17999983     -0.830758512      0.152873933     -0.262504488       2.21842241    
   6.19000006     -0.829307616      0.137129962     -0.240834698       2.11555266    
   6.19999981     -0.828019142      0.120417573     -0.220193028       2.01280737    
   6.21000004     -0.826902151      0.102843665     -0.200577945       1.91024244    
   6.21999979     -0.825964808       8.45125318E-02 -0.181987420       1.80790281    
   6.23000002     -0.825214088       6.55250251E-02 -0.164419025       1.70582235    
   6.23999977     -0.824656129       4.59778123E-02 -0.147870034       1.60402524    
   6.25000000     -0.824296057       2.59628408E-02 -0.132337525       1.50252676    
   6.25999975     -0.824138105       5.56690292E-03 -0.117818475       1.40133417    
   6.26999998     -0.824185669      -1.51286563E-02 -0.104309820       1.30044758    
   6.27999973     -0.824441373      -3.60480733E-02  -9.18085203E-02   1.19986129    
   6.28999996     -0.824907124      -5.71211949E-02  -8.03116262E-02   1.09956443    
   6.29999971     -0.825584114      -7.82833919E-02  -6.98163137E-02  0.999541640    
   6.30999994     -0.826472878      -9.94753763E-02  -6.03199378E-02  0.899774373    
   6.31999969     -0.827573538     -0.120642953      -5.18200435E-02  0.800241292    
   6.32999992     -0.828885496     -0.141736627      -4.43144068E-02  0.700919092    
   6.33999968     -0.830407858     -0.162711307      -3.78010422E-02  0.601783037    
   6.34999990     -0.832139194     -0.183525801      -3.22782136E-02  0.502807617    
   6.35999966     -0.834077716     -0.204142377      -2.77444422E-02  0.403966844    
   6.36999989     -0.836221278     -0.224526301      -2.41985135E-02  0.305234820    
   6.37999964     -0.838567376     -0.244645342      -2.16394681E-02  0.206586048    
   6.38999987     -0.841113210     -0.264469266      -2.00665984E-02  0.107995696    
   6.39999962     -0.843855679     -0.283969343      -1.94794405E-02   9.43989772E-03
   6.40999985     -0.846791446     -0.303117901      -1.98777616E-02  -8.91039968E-02
   6.42000008     -0.849916816     -0.321887761      -2.12615523E-02 -0.187657222    
   6.42999983     -0.853227854     -0.340251893      -2.36310028E-02 -0.286239386    
   6.44000006     -0.856720388     -0.358182937      -2.69864947E-02 -0.384868294    
   6.44999981     -0.860389948     -0.375652730      -3.13285775E-02 -0.483559698    
   6.46000004     -0.864231765     -0.392631978      -3.66579443E-02 -0.582327127    
   6.46999979     -0.868240833     -0.409089893      -4.29754108E-02 -0.681181729    
   6.48000002     -0.872411728     -0.424993783      -5.02818972E-02 -0.780131876    
   6.48999977     -0.876738727     -0.440308899      -5.85783869E-02 -0.879183054    
   6.50000000     -0.881215811     -0.454998046      -6.78659007E-02 -0.978337646    
   6.50999975     -0.885836482     -0.469021440      -7.81454742E-02  -1.07759440    
   6.51999998     -0.890593886     -0.482336521      -8.94181132E-02  -1.17694831    
   6.52999973     -0.895480692     -0.494897872     -0.101684734      -1.27639019    
   6.53999996     -0.900489151     -0.506657064     -0.114946164      -1.37590647    
   6.54999971     -0.905610979     -0.517562807     -0.129203051      -1.47547853    
   6.55999994     -0.910837352     -0.527560890     -0.144455835      -1.57508254    
   6.56999969     -0.916158974     -0.536594391     -0.160704702      -1.67468905    
   6.57999992     -0.921565831     -0.544603705     -0.177949503      -1.77426267    
   6.58999968     -0.927047431     -0.551527083     -0.196189702      -1.87376153    
   6.59999990     -0.932592571     -0.557300687     -0.215424314      -1.97313702    
   6.60999966     -0.938189387     -0.561859131     -0.235651836      -2.07233357    
   6.61999989     -0.943825483     -0.565135956     -0.256870180      -2.17128849    
   6.62999964     -0.949487627     -0.567063928     -0.279076576      -2.26993155    
   6.63999987     -0.955162048     -0.567575812     -0.302267522      -2.36818504    
   6.64999962     -0.960834205     -0.566604793     -0.326438695      -2.46596360    
   6.65999985     -0.966488957     -0.564085126     -0.351584911      -2.56317425    
   6.67000008     -0.972110510     -0.559952855     -0.377699971      -2.65971684    
   6.67999983     -0.977682412     -0.554146290     -0.404776663      -2.75548363    
   6.69000006     -0.983187616     -0.546606660     -0.432806671      -2.85035992    
   6.69999981     -0.988608539     -0.537278771     -0.461780488      -2.94422483    
   6.71000004     -0.993927062     -0.526111424     -0.491687357      -3.03695083    
   6.71999979     -0.999124527     -0.513058126     -0.522515237      -3.12840509    
   6.73000002      -1.00418186     -0.498077363     -0.554250717      -3.21844983    
   6.73999977      -1.00907958     -0.481133193     -0.586879015      -3.30694246    
   6.75000000      -1.01379788     -0.462195456     -0.620383859      -3.39373708    
   6.75999975      -1.01831675     -0.441240162     -0.654747546      -3.47868443    
   6.76999998      -1.02261591     -0.418249607     -0.689950883      -3.56163335    
   6.77999973      -1.02667499     -0.393212616     -0.725973070      -3.64243126    
   6.78999996      -1.03047335     -0.366124541     -0.762791812      -3.72092438    
   6.79999971      -1.03399062     -0.336987436     -0.800383329      -3.79695916    
   6.80999994      -1.03720629     -0.305809826     -0.838722289      -3.87038279    
   6.81999969      -1.04010010     -0.272606790     -0.877781808      -3.94104362    
   6.82999992      -1.04265177     -0.237399757     -0.917533457      -4.00879240    
   6.83999968      -1.04484153     -0.200216338     -0.957947433      -4.07348251    
   6.84999990      -1.04664969     -0.161090136     -0.998992443      -4.13497066    
   6.85999966      -1.04805696     -0.120060496      -1.04063570      -4.19311714    
   6.86999989      -1.04904461      -7.71722943E-02  -1.08284318      -4.24778700    
   6.87999964      -1.04959428      -3.24756019E-02  -1.12557948      -4.29884958    
   6.88999987      -1.04968822       1.39745623E-02  -1.16880774      -4.34617996    
   6.89999962      -1.04930913       6.21185414E-02  -1.21249020      -4.38965893    
   6.90999985      -1.04844046      0.111892335      -1.25658774      -4.42917252    
   6.92000008      -1.04706609      0.163227901      -1.30106008      -4.46461344    
   6.92999983      -1.04517090      0.216053456      -1.34586608      -4.49588108    
   6.94000006      -1.04274035      0.270293772      -1.39096344      -4.52288151    
   6.94999981      -1.03976059      0.325870454      -1.43630910      -4.54552746    
   6.96000004      -1.03621876      0.382702261      -1.48185921      -4.56373882    
   6.96999979      -1.03210270      0.440705359      -1.52756894      -4.57744265    
   6.98000002      -1.02740109      0.499793559      -1.57339287      -4.58657360    
   6.98999977      -1.02210355      0.559878588      -1.61928499      -4.59107351    
   7.00000000      -1.01620054      0.620870471      -1.66519868      -4.59089184    
   7.00999975      -1.00968349      0.682677507      -1.71108699      -4.58598518    
   7.01999998      -1.00254464      0.745206714      -1.75690246      -4.57631826    
   7.02999973     -0.994777262      0.808363974      -1.80259740      -4.56186342    
   7.03999996     -0.986375570      0.872054279      -1.84812379      -4.54259968    
   7.04999971     -0.977334738      0.936181843      -1.89343333      -4.51851416    
   7.05999994     -0.967650831       1.00065041      -1.93847787      -4.48960161    
   7.06999969     -0.957320929       1.06536341      -1.98320925      -4.45586395    
   7.07999992     -0.946343064       1.13022423      -2.02757907      -4.41731071    
   7.08999968     -0.934716284       1.19513607      -2.07153940      -4.37395859    
   7.09999990     -0.922440529       1.26000237      -2.11504221      -4.32583141    
   7.10999966     -0.909516752       1.32472706      -2.15804005      -4.27296066    
   7.11999989     -0.895946801       1.38921452      -2.20048571      -4.21538401    
   7.12999964     -0.881733537       1.45336974      -2.24233222      -4.15314722    
   7.13999987     -0.866880774       1.51709855      -2.28353333      -4.08630180    
   7.14999962     -0.851393282       1.58030772      -2.32404304      -4.01490688    
   7.15999985     -0.835276663       1.64290512      -2.36381650      -3.93902779    
   7.17000008     -0.818537533       1.70479989      -2.40280890      -3.85873628    
   7.17999983     -0.801183343       1.76590240      -2.44097662      -3.77411079    
   7.19000006     -0.783222437       1.82612443      -2.47827697      -3.68523550    
   7.19999981     -0.764664054       1.88537955      -2.51466751      -3.59220099    
   7.21000004     -0.745518327       1.94358289      -2.55010748      -3.49510384    
   7.21999979     -0.725796163       2.00065136      -2.58455658      -3.39404583    
   7.23000002     -0.705509365       2.05650377      -2.61797571      -3.28913474    
   7.23999977     -0.684670448       2.11106110      -2.65032697      -3.18048382    
   7.25000000     -0.663292766       2.16424632      -2.68157339      -3.06821108    
   7.25999975     -0.641390383       2.21598458      -2.71167946      -2.95244002    
   7.26999998     -0.618978143       2.26620340      -2.74061084      -2.83329892    
   7.27999973     -0.596071601       2.31483269      -2.76833463      -2.71092057    
   7.28999996     -0.572687030       2.36180472      -2.79481888      -2.58544207    
   7.29999971     -0.548841298       2.40705442      -2.82003355      -2.45700526    
   7.30999994     -0.524551928       2.45051956      -2.84394956      -2.32575560    
   7.31999969     -0.499837071       2.49214029      -2.86653972      -2.19184256    
   7.32999992     -0.474715471       2.53185987      -2.88777804      -2.05541921    
   7.33999968     -0.449206412       2.56962395      -2.90764022      -1.91664195    
   7.34999990     -0.423329681       2.60538173      -2.92610359      -1.77567053    
   7.35999966     -0.397105604       2.63908482      -2.94314694      -1.63266766    
   7.36999989     -0.370554984       2.67068839      -2.95875072      -1.48779869    
   7.37999964     -0.343698978       2.70015025      -2.97289729      -1.34123158    
   7.38999987     -0.316559225       2.72743154      -2.98557043      -1.19313645    
   7.39999962     -0.289157718       2.75249672      -2.99675560      -1.04368556    
   7.40999985     -0.261516780       2.77531338      -3.00644016     -0.893052936    
   7.41999960     -0.233659044       2.79585242      -3.01461315     -0.741414249    
   7.42999983     -0.205607414       2.81408811      -3.02126551     -0.588946462    
   7.44000006     -0.177385047       2.82999778      -3.02638984     -0.435827643    
   7.44999981     -0.149015278       2.84356260      -3.02998042     -0.282236665    
   7.46000004     -0.120521657       2.85476685      -3.03203344     -0.128353059    
   7.46999979      -9.19278488E-02   2.86359835      -3.03254700       2.56432947E-02
   7.48000002      -6.32576272E-02   2.87004828      -3.03152084      0.179572418    
   7.48999977      -3.45348418E-02   2.87411118      -3.02895641      0.333254457    
   7.50000000      -5.78336976E-03   2.87578535      -3.02485704      0.486509919    
   7.50999975       2.29729060E-02   2.87507248      -3.01922822      0.639159918    
   7.51999998       5.17101362E-02   2.87197733      -3.01207662      0.791026473    
   7.52999973       8.04045349E-02   2.86650872      -3.00341105      0.941932619    
   7.53999996      0.109032430       2.85867858      -2.99324179       1.09170282    
   7.54999971      0.137570277       2.84850216      -2.98158121       1.24016321    
   7.55999994      0.165994704       2.83599854      -2.96844339       1.38714147    
   7.56999969      0.194282562       2.82118988      -2.95384383       1.53246760    
   7.57999992      0.222410902       2.80410194      -2.93779993       1.67597389    
   7.58999968      0.250357091       2.78476381      -2.92033076       1.81749499    
   7.59999990      0.278098792       2.76320791      -2.90145707       1.95686853    
   7.60999966      0.305613995       2.73946977      -2.88120103       2.09393501    
   7.61999989      0.332881063       2.71358824      -2.85958648       2.22853827    
   7.62999964      0.359878749       2.68560553      -2.83663893       2.36052561    
   7.63999987      0.386586308       2.65556693      -2.81238508       2.48974776    
   7.64999962      0.412983388       2.62352085      -2.78685355       2.61605954    
   7.65999985      0.439050198       2.58951879      -2.76007414       2.73932004    
   7.66999960      0.464767426       2.55361509      -2.73207784       2.85939240    
   7.67999983      0.490116358       2.51586699      -2.70289731       2.97614431    
   7.69000006      0.515078843       2.47633505      -2.67256641       3.08944845    
   7.69999981      0.539637327       2.43508196      -2.64112020       3.19918227    
   7.71000004      0.563774943       2.39217329      -2.60859513       3.30522799    
   7.71999979      0.587475479       2.34767771      -2.57502842       3.40747380    
   7.73000002      0.610723436       2.30166578      -2.54045868       3.50581288    
   7.73999977      0.633503973       2.25421071      -2.50492549       3.60014462    
   7.75000000      0.655803084       2.20538807      -2.46846938       3.69037366    
   7.75999975      0.677607417       2.15527558      -2.43113184       3.77641082    
   7.76999998      0.698904514       2.10395312      -2.39295530       3.85817337    
   7.77999973      0.719682693       2.05150270      -2.35398293       3.93558478    
   7.78999996      0.739931107       1.99800801      -2.31425834       4.00857496    
   7.79999971      0.759639680       1.94355452      -2.27382636       4.07708073    
   7.80999994      0.778799295       1.88822925      -2.23273182       4.14104557    
   7.81999969      0.797401667       1.83212066      -2.19102073       4.20041943    
